1
1
1
1
1
1
1
1
1
0.999999
0.999997
0.999992
0.999983
0.999966
0.999935
0.99988
0.999785
0.999628
0.999368
0.998951
0.998289
0.997262
0.9957
0.993385
0.990065
0.985501
0.979562
0.972355
0.964351
0.956397
0.949544
0.944721
0.942425
0.942594
0.944716
0.948074
0.951969
0.955867
0.95944
0.962552
0.96521
0.967514
0.96962
0.971717
0.974011
0.976704
0.979989
0.984046
0.989038
0.995106
1.00237
1.01089
1.02068
1.03169
1.0438
1.05677
1.07031
1.08405
1.09761
1.11064
1.12283
1.1339
1.14364
1.15191
1.15869
1.16412
1.16846
1.17212
1.17549
1.17879
1.18189
1.18434
1.18554
1.18502
1.18275
1.17914
1.17465
1.16948
1.16348
1.15655
1.14878
1.14033
1.13123
1.12157
1.11151
1.10117
1.09057
1.07982
1.06912
1.05862
1.04844
1.03876
1.02967
1.02143
1.01437
1.00859
1.00426
1.00148
1.00007
1
